,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1455,2017-520,Roland Garros,Clay,128,G,20170529,130,104505,,,Konstantin Kravchuk,R,190.0,RUS,32.2600958248,105643,,,Federico Delbonis,L,190.0,ARG,26.6475017112,6-3 6-4 7-6(6),5,R128,145.0,7.0,4.0,115.0,74.0,60.0,20.0,16.0,5.0,5.0,5.0,3.0,97.0,54.0,39.0,29.0,15.0,6.0,8.0,129.0,446.0,139.0,420.0
1456,2017-520,Roland Garros,Clay,128,G,20170529,131,105227,7.0,,Marin Cilic,R,198.0,CRO,28.6652977413,105208,,,Ernests Gulbis,R,190.0,LAT,28.744695414099997,6-3 6-3 6-3,5,R128,101.0,8.0,5.0,75.0,39.0,36.0,22.0,14.0,0.0,0.0,5.0,3.0,81.0,46.0,31.0,18.0,13.0,1.0,5.0,8.0,3765.0,230.0,230.0
1457,2017-520,Roland Garros,Clay,128,G,20170529,132,105683,5.0,,Milos Raonic,R,196.0,CAN,26.4202600958,104327,,,Steve Darcis,R,178.0,BEL,33.2101300479,6-3 6-4 6-2,5,R128,92.0,15.0,5.0,70.0,43.0,38.0,19.0,14.0,2.0,2.0,3.0,2.0,71.0,51.0,33.0,9.0,13.0,2.0,6.0,6.0,4450.0,38.0,1016.0
1459,2017-520,Roland Garros,Clay,128,G,20170529,134,105477,,,Marco Trungelliti,R,,ARG,27.3237508556,111460,,,Quentin Halys,R,,FRA,20.5886379192,3-6 6-7(4) 7-6(2) 6-4 6-4,5,R128,234.0,3.0,10.0,175.0,102.0,69.0,41.0,27.0,4.0,10.0,16.0,17.0,183.0,92.0,73.0,37.0,26.0,8.0,15.0,162.0,348.0,126.0,453.0
1463,2017-520,Roland Garros,Clay,128,G,20170529,138,103990,,,Tommy Robredo,R,180.0,ESP,35.0773442847,105554,,,Daniel Evans,R,175.0,GBR,27.017111567399997,5-7 6-4 6-3 6-1,5,R128,147.0,6.0,2.0,100.0,65.0,44.0,22.0,19.0,2.0,7.0,2.0,10.0,112.0,65.0,44.0,14.0,19.0,4.0,13.0,274.0,192.0,55.0,854.0
1466,2017-520,Roland Garros,Clay,128,G,20170529,141,105379,,,Aljaz Bedene,R,181.0,SLO,27.8631074606,105992,,,Ryan Harrison,R,183.0,USA,25.0595482546,6-4 6-0 3-6 6-1,5,R128,119.0,12.0,0.0,81.0,36.0,30.0,31.0,16.0,1.0,3.0,8.0,6.0,91.0,45.0,29.0,21.0,16.0,2.0,9.0,52.0,898.0,42.0,998.0
1467,2017-520,Roland Garros,Clay,128,G,20170529,142,105062,,,Mikhail Kukushkin,R,183.0,KAZ,29.4236824093,105815,,,Tennys Sandgren,R,,USA,25.853524982899998,6-2 6-1 6-4,5,R128,107.0,2.0,0.0,86.0,73.0,53.0,9.0,13.0,3.0,3.0,2.0,0.0,70.0,40.0,29.0,10.0,12.0,5.0,10.0,85.0,630.0,113.0,494.0
1468,2017-520,Roland Garros,Clay,128,G,20170529,143,105138,17.0,,Roberto Bautista Agut,R,183.0,ESP,29.1225188227,105357,,,John Millman,R,183.0,AUS,27.956194387399997,6-2 6-2 0-6 6-1,5,R128,134.0,3.0,3.0,91.0,52.0,29.0,27.0,15.0,5.0,9.0,6.0,1.0,91.0,47.0,23.0,22.0,14.0,7.0,14.0,18.0,2155.0,142.0,416.0
1469,2017-520,Roland Garros,Clay,128,G,20170529,144,105932,,,Nikoloz Basilashvili,R,185.0,RUS,25.2621492129,104468,31.0,,Gilles Simon,R,183.0,FRA,32.4188911704,1-6 6-2 6-4 6-1,5,R128,145.0,0.0,4.0,104.0,77.0,45.0,12.0,16.0,4.0,10.0,0.0,3.0,105.0,45.0,26.0,25.0,16.0,14.0,23.0,63.0,811.0,32.0,1200.0
1470,2017-520,Roland Garros,Clay,128,G,20170529,145,104678,,,Viktor Troicki,R,193.0,SRB,31.2963723477,105539,,,Evgeny Donskoy,R,185.0,RUS,27.055441478400002,7-6(4) 6-4 6-0,5,R128,137.0,6.0,4.0,129.0,72.0,56.0,27.0,14.0,20.0,21.0,4.0,2.0,81.0,39.0,28.0,20.0,14.0,1.0,6.0,35.0,1135.0,99.0,554.0
1471,2017-520,Roland Garros,Clay,128,G,20170529,146,104898,,,Robin Haase,R,190.0,NED,30.146475017100002,200282,,,Alex De Minaur,R,,AUS,18.277891854900002,6-2 6-3 6-1,5,R128,96.0,7.0,2.0,76.0,43.0,34.0,19.0,12.0,1.0,1.0,4.0,4.0,76.0,48.0,29.0,11.0,12.0,5.0,11.0,46.0,948.0,240.0,224.0
1472,2017-520,Roland Garros,Clay,128,G,20170529,147,104745,4.0,,Rafael Nadal,L,185.0,ESP,30.9869952088,105332,,,Benoit Paire,R,196.0,FRA,28.0574948665,6-1 6-4 6-1,5,R128,112.0,1.0,2.0,66.0,42.0,28.0,17.0,12.0,2.0,4.0,0.0,2.0,82.0,40.0,20.0,16.0,12.0,10.0,18.0,4.0,5375.0,45.0,950.0
1473,2017-520,Roland Garros,Clay,128,G,20170529,148,106233,6.0,,Dominic Thiem,R,185.0,AUT,23.7344284736,106071,,,Bernard Tomic,R,193.0,AUS,24.602327173200003,6-4 6-0 6-2,5,R128,80.0,11.0,1.0,60.0,33.0,29.0,19.0,12.0,0.0,0.0,3.0,2.0,80.0,49.0,30.0,10.0,12.0,3.0,9.0,7.0,4145.0,39.0,1015.0
1474,2017-520,Roland Garros,Clay,128,G,20170529,149,104620,,,Simone Bolelli,R,183.0,ITA,31.638603696100002,103917,,,Nicolas Mahut,R,190.0,FRA,35.3511293634,6-4 6-2 6-2,5,R128,107.0,4.0,0.0,74.0,58.0,42.0,13.0,13.0,2.0,3.0,6.0,2.0,85.0,48.0,32.0,14.0,13.0,9.0,15.0,470.0,78.0,48.0,935.0
1475,2017-520,Roland Garros,Clay,128,G,20170529,150,106432,,,Borna Coric,R,,CRO,20.5366187543,106288,,,Mathias Bourgue,R,,FRA,23.3593429158,7-6(5) 6-3 6-2,5,R128,147.0,4.0,1.0,98.0,58.0,45.0,27.0,15.0,4.0,4.0,8.0,1.0,91.0,52.0,36.0,21.0,14.0,3.0,6.0,40.0,1011.0,156.0,358.0
1476,2017-520,Roland Garros,Clay,128,G,20170529,151,105449,25.0,,Steve Johnson,R,188.0,USA,27.427789185500004,105216,,,Yuichi Sugita,R,173.0,JPN,28.6926762491,6-3 6-3 6-7(4) 6-7(3) 6-3,5,R128,214.0,13.0,9.0,155.0,82.0,61.0,39.0,26.0,3.0,6.0,5.0,6.0,169.0,104.0,68.0,33.0,25.0,9.0,17.0,26.0,1565.0,78.0,674.0
1477,2017-520,Roland Garros,Clay,128,G,20170529,152,103333,23.0,,Ivo Karlovic,R,208.0,CRO,38.2477754962,126774,,,Stefanos Tsitsipas,R,,GRE,18.7953456537,7-6(5) 7-5 6-4,5,R128,134.0,10.0,3.0,93.0,63.0,53.0,19.0,17.0,3.0,4.0,8.0,6.0,116.0,59.0,47.0,27.0,17.0,4.0,7.0,24.0,1820.0,205.0,264.0
1482,2017-520,Roland Garros,Clay,128,G,20170529,157,105064,,,Thomaz Bellucci,L,188.0,BRA,29.412731006199998,105583,,,Dusan Lajovic,R,180.0,SRB,26.9130732375,4-6 7-5 6-4 6-4,5,R128,178.0,9.0,10.0,129.0,86.0,65.0,18.0,21.0,8.0,13.0,7.0,1.0,145.0,92.0,57.0,26.0,21.0,12.0,19.0,61.0,827.0,81.0,669.0
1483,2017-520,Roland Garros,Clay,128,G,20170529,158,126127,,,Benjamin Bonzi,U,,FRA,20.9691991786,106421,,,Daniil Medvedev,R,,RUS,21.2950034223,5-7 6-4 6-1 3-1 RET,5,R128,147.0,4.0,4.0,120.0,67.0,49.0,25.0,17.0,11.0,14.0,6.0,8.0,116.0,61.0,43.0,24.0,16.0,12.0,18.0,266.0,198.0,66.0,782.0
1484,2017-520,Roland Garros,Clay,128,G,20170529,159,105077,19.0,,Albert Ramos,L,188.0,ESP,29.363449692,105657,,,Marius Copil,R,193.0,ROU,26.614647501700002,6-7(7) 6-1 6-4 6-2,5,R128,186.0,4.0,2.0,109.0,66.0,49.0,27.0,19.0,4.0,6.0,8.0,5.0,134.0,68.0,48.0,25.0,18.0,12.0,19.0,20.0,2065.0,94.0,577.0
1485,2017-520,Roland Garros,Clay,128,G,20170529,160,109303,,,Stefano Napolitano,R,,ITA,22.1327857632,104999,32.0,,Mischa Zverev,L,190.0,GER,29.7686516085,4-6 7-5 6-2 6-2,5,R128,162.0,6.0,5.0,110.0,65.0,46.0,26.0,19.0,4.0,8.0,8.0,3.0,124.0,86.0,55.0,13.0,19.0,11.0,19.0,187.0,293.0,31.0,1311.0
1486,2017-520,Roland Garros,Clay,128,G,20170529,161,106043,,,Diego Sebastian Schwartzman,R,170.0,ARG,24.783025325100002,126094,,,Andrey Rublev,R,,RUS,19.605749486700002,0-6 6-4 6-2 6-7(3) 9-7,5,R128,210.0,3.0,4.0,149.0,102.0,67.0,23.0,26.0,5.0,12.0,4.0,7.0,163.0,84.0,55.0,44.0,26.0,10.0,18.0,41.0,1005.0,118.0,483.0
1487,2017-520,Roland Garros,Clay,128,G,20170529,162,105311,,,Joao Sousa,R,185.0,POR,28.164271047199996,104386,,,Janko Tipsarevic,R,180.0,SRB,32.933607118400005,4-6 7-6(3) 6-2 6-2,5,R128,188.0,6.0,5.0,137.0,79.0,54.0,27.0,19.0,8.0,12.0,6.0,0.0,134.0,70.0,43.0,30.0,19.0,7.0,14.0,59.0,830.0,58.0,840.0
1488,2017-520,Roland Garros,Clay,128,G,20170529,163,104925,2.0,,Novak Djokovic,R,188.0,SRB,30.0205338809,104719,,,Marcel Granollers,R,190.0,ESP,31.129363449699998,6-3 6-4 6-2,5,R128,147.0,5.0,1.0,87.0,58.0,36.0,18.0,14.0,6.0,10.0,5.0,0.0,102.0,56.0,33.0,16.0,13.0,12.0,20.0,2.0,7445.0,77.0,675.0
1489,2017-520,Roland Garros,Clay,128,G,20170529,164,104918,1.0,,Andy Murray,R,190.0,GBR,30.0396988364,105373,,,Martin Klizan,L,190.0,SVK,27.8822724162,6-7(3) 6-2 6-2 7-6(3),5,R64,214.0,9.0,4.0,125.0,62.0,49.0,39.0,20.0,5.0,7.0,5.0,7.0,137.0,76.0,48.0,33.0,20.0,8.0,14.0,1.0,10370.0,50.0,925.0
1491,2017-520,Roland Garros,Clay,128,G,20170529,166,104545,21.0,,John Isner,R,206.0,USA,32.090349076,103893,,,Paolo Lorenzi,R,183.0,ITA,35.452429842600004,6-3 7-6(3) 7-6(2),5,R64,129.0,21.0,1.0,103.0,73.0,62.0,20.0,17.0,2.0,2.0,7.0,1.0,90.0,53.0,42.0,26.0,16.0,2.0,3.0,22.0,2020.0,34.0,1153.0
1493,2017-520,Roland Garros,Clay,128,G,20170529,168,104269,,,Fernando Verdasco,L,188.0,ESP,33.5359342916,105732,,,Pierre Hugues Herbert,R,188.0,FRA,26.1984941821,6-3 3-6 4-6 6-3 6-3,5,R64,209.0,5.0,3.0,145.0,105.0,75.0,24.0,23.0,11.0,14.0,11.0,3.0,155.0,90.0,60.0,36.0,23.0,6.0,11.0,37.0,1085.0,82.0,662.0
1495,2017-520,Roland Garros,Clay,128,G,20170529,170,111202,,,Hyeon Chung,R,,KOR,21.0266940452,104797,,,Denis Istomin,R,188.0,UZB,30.7241615332,6-1 7-5 6-1,5,R64,111.0,3.0,2.0,73.0,43.0,36.0,18.0,13.0,1.0,2.0,4.0,4.0,82.0,51.0,27.0,14.0,13.0,7.0,14.0,67.0,781.0,80.0,669.0
1496,2017-520,Roland Garros,Clay,128,G,20170529,171,105453,8.0,,Kei Nishikori,R,178.0,JPN,27.4140999316,104871,,,Jeremy Chardy,R,188.0,FRA,30.291581108800003,6-3 6-0 7-6(5),5,R64,117.0,5.0,5.0,85.0,50.0,42.0,15.0,14.0,6.0,9.0,6.0,5.0,84.0,55.0,30.0,14.0,13.0,2.0,9.0,9.0,3650.0,74.0,705.0
1498,2017-520,Roland Garros,Clay,128,G,20170529,173,104926,28.0,,Fabio Fognini,R,178.0,ITA,30.0150581793,104312,,,Andreas Seppi,R,190.0,ITA,33.2676249144,6-4 7-5 6-3,5,R64,140.0,5.0,7.0,102.0,57.0,40.0,22.0,16.0,6.0,9.0,4.0,4.0,103.0,46.0,27.0,28.0,15.0,12.0,18.0,29.0,1350.0,83.0,651.0
1500,2017-520,Roland Garros,Clay,128,G,20170529,175,104792,15.0,,Gael Monfils,R,193.0,FRA,30.7405886379,106329,,,Thiago Monteiro,L,,BRA,22.995208761100002,6-1 6-4 6-1,5,R64,91.0,6.0,0.0,67.0,53.0,37.0,7.0,12.0,2.0,4.0,2.0,3.0,63.0,40.0,18.0,7.0,12.0,4.0,12.0,16.0,2365.0,95.0,570.0
1501,2017-520,Roland Garros,Clay,128,G,20170529,176,106378,,,Kyle Edmund,R,,GBR,22.3874058864,105952,,,Renzo Olivo,R,,ARG,25.2046543463,7-5 6-3 6-1,5,R64,122.0,1.0,3.0,80.0,49.0,38.0,17.0,14.0,3.0,5.0,2.0,4.0,92.0,57.0,36.0,13.0,14.0,3.0,10.0,49.0,933.0,91.0,593.0
1502,2017-520,Roland Garros,Clay,128,G,20170529,177,104731,,,Kevin Anderson,R,203.0,RSA,31.0308008214,106401,18.0,,Nick Kyrgios,R,193.0,AUS,22.0889801506,5-7 6-4 6-1 6-2,5,R64,155.0,21.0,8.0,112.0,65.0,56.0,20.0,19.0,6.0,8.0,16.0,9.0,122.0,85.0,56.0,16.0,18.0,7.0,13.0,56.0,845.0,19.0,2155.0
1504,2017-520,Roland Garros,Clay,128,G,20170529,179,105227,7.0,,Marin Cilic,R,198.0,CRO,28.6652977413,104505,,,Konstantin Kravchuk,R,190.0,RUS,32.2600958248,6-3 6-2 6-2,5,R64,98.0,11.0,5.0,72.0,44.0,42.0,14.0,13.0,1.0,1.0,5.0,2.0,83.0,57.0,37.0,8.0,12.0,5.0,10.0,8.0,3765.0,129.0,446.0
1505,2017-520,Roland Garros,Clay,128,G,20170529,180,105683,5.0,,Milos Raonic,R,196.0,CAN,26.4202600958,104297,,,Rogerio Dutra Silva,R,178.0,BRA,33.316906228600004,4-6 6-2 6-3 6-4,5,R64,143.0,25.0,5.0,105.0,76.0,58.0,18.0,19.0,4.0,6.0,1.0,7.0,126.0,78.0,51.0,24.0,18.0,15.0,20.0,6.0,4450.0,79.0,673.0
1506,2017-520,Roland Garros,Clay,128,G,20170529,181,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,33.9849418207,105477,,,Marco Trungelliti,R,,ARG,27.3237508556,7-5 6-4 7-5,5,R64,147.0,7.0,8.0,94.0,40.0,29.0,28.0,17.0,2.0,7.0,4.0,6.0,132.0,75.0,46.0,21.0,17.0,7.0,15.0,153.0,372.0,162.0,348.0
1507,2017-520,Roland Garros,Clay,128,G,20170529,182,105807,20.0,,Pablo Carreno Busta,R,188.0,ESP,25.880903490799998,106121,,,Taro Daniel,R,,JPN,24.334017795999998,7-5 6-4 4-6 6-0,5,R64,161.0,15.0,2.0,125.0,80.0,53.0,27.0,19.0,5.0,8.0,5.0,3.0,126.0,81.0,53.0,17.0,19.0,14.0,21.0,21.0,2045.0,102.0,544.0
1508,2017-520,Roland Garros,Clay,128,G,20170529,183,105777,11.0,,Grigor Dimitrov,R,188.0,BUL,26.0369609856,103990,,,Tommy Robredo,R,180.0,ESP,35.0773442847,6-3 6-4 7-5,5,R64,133.0,4.0,4.0,95.0,65.0,56.0,14.0,16.0,1.0,1.0,1.0,2.0,90.0,61.0,39.0,18.0,15.0,6.0,9.0,13.0,2900.0,274.0,192.0
1509,2017-520,Roland Garros,Clay,128,G,20170529,184,106210,,,Jiri Vesely,L,,CZE,23.8850102669,105379,,,Aljaz Bedene,R,181.0,SLO,27.8631074606,6-3 6-3 4-6 6-3,5,R64,172.0,13.0,8.0,132.0,75.0,59.0,30.0,19.0,12.0,13.0,12.0,3.0,109.0,54.0,40.0,29.0,18.0,4.0,8.0,57.0,840.0,52.0,898.0
1510,2017-520,Roland Garros,Clay,128,G,20170529,185,105138,17.0,,Roberto Bautista Agut,R,183.0,ESP,29.1225188227,105062,,,Mikhail Kukushkin,R,183.0,KAZ,29.4236824093,6-3 3-6 6-3 7-6(3),5,R64,175.0,3.0,1.0,126.0,75.0,54.0,26.0,20.0,9.0,14.0,2.0,1.0,130.0,99.0,60.0,16.0,19.0,4.0,10.0,18.0,2155.0,85.0,630.0
1511,2017-520,Roland Garros,Clay,128,G,20170529,186,105932,,,Nikoloz Basilashvili,R,185.0,RUS,25.2621492129,104678,,,Viktor Troicki,R,193.0,SRB,31.2963723477,7-6(3) 7-6(2) 7-6(6),5,R64,158.0,2.0,0.0,123.0,91.0,67.0,16.0,18.0,3.0,7.0,14.0,7.0,135.0,70.0,53.0,29.0,18.0,10.0,14.0,63.0,811.0,35.0,1135.0
1512,2017-520,Roland Garros,Clay,128,G,20170529,187,104745,4.0,,Rafael Nadal,L,185.0,ESP,30.9869952088,104898,,,Robin Haase,R,190.0,NED,30.146475017100002,6-1 6-4 6-3,5,R64,109.0,4.0,1.0,66.0,46.0,35.0,17.0,13.0,0.0,0.0,6.0,4.0,80.0,51.0,32.0,14.0,13.0,5.0,10.0,4.0,5375.0,46.0,948.0
1513,2017-520,Roland Garros,Clay,128,G,20170529,188,106233,6.0,,Dominic Thiem,R,185.0,AUT,23.7344284736,104620,,,Simone Bolelli,R,183.0,ITA,31.638603696100002,7-5 6-1 6-3,5,R64,143.0,8.0,7.0,86.0,40.0,33.0,27.0,14.0,4.0,5.0,0.0,1.0,128.0,102.0,58.0,9.0,14.0,24.0,30.0,7.0,4145.0,470.0,78.0
1514,2017-520,Roland Garros,Clay,128,G,20170529,189,105449,25.0,,Steve Johnson,R,188.0,USA,27.427789185500004,106432,,,Borna Coric,R,,CRO,20.5366187543,6-2 7-6(8) 3-6 7-6(6),5,R64,233.0,12.0,6.0,137.0,75.0,61.0,32.0,21.0,3.0,5.0,10.0,4.0,160.0,90.0,62.0,41.0,20.0,12.0,15.0,26.0,1565.0,40.0,1011.0
1516,2017-520,Roland Garros,Clay,128,G,20170529,191,105676,10.0,,David Goffin,R,163.0,BEL,26.4750171116,104660,,,Sergiy Stakhovsky,R,193.0,UKR,31.3921971253,6-2 6-4 3-6 6-3,5,R64,154.0,6.0,1.0,97.0,61.0,50.0,24.0,18.0,4.0,5.0,11.0,2.0,134.0,83.0,54.0,23.0,18.0,12.0,16.0,12.0,3055.0,123.0,458.0
1517,2017-520,Roland Garros,Clay,128,G,20170529,192,106298,16.0,,Lucas Pouille,R,185.0,FRA,23.2607802875,105064,,,Thomaz Bellucci,L,188.0,BRA,29.412731006199998,7-6(5) 6-1 6-2,5,R64,128.0,5.0,7.0,102.0,67.0,48.0,16.0,14.0,4.0,6.0,3.0,8.0,86.0,48.0,30.0,15.0,13.0,4.0,10.0,17.0,2320.0,61.0,827.0
1518,2017-520,Roland Garros,Clay,128,G,20170529,193,105077,19.0,,Albert Ramos,L,188.0,ESP,29.363449692,126127,,,Benjamin Bonzi,U,,FRA,20.9691991786,6-2 6-1 6-1,5,R64,84.0,8.0,1.0,57.0,38.0,30.0,14.0,11.0,0.0,0.0,2.0,2.0,68.0,38.0,19.0,11.0,11.0,7.0,14.0,20.0,2065.0,266.0,198.0
1519,2017-520,Roland Garros,Clay,128,G,20170529,194,106043,,,Diego Sebastian Schwartzman,R,170.0,ARG,24.783025325100002,109303,,,Stefano Napolitano,R,,ITA,22.1327857632,6-3 7-5 6-2,5,R64,128.0,2.0,4.0,109.0,69.0,51.0,18.0,15.0,9.0,11.0,3.0,1.0,86.0,51.0,32.0,14.0,14.0,12.0,18.0,41.0,1005.0,187.0,293.0
1520,2017-520,Roland Garros,Clay,128,G,20170529,195,104925,2.0,,Novak Djokovic,R,188.0,SRB,30.0205338809,105311,,,Joao Sousa,R,185.0,POR,28.164271047199996,6-1 6-4 6-3,5,R64,127.0,2.0,1.0,88.0,51.0,41.0,18.0,13.0,4.0,5.0,2.0,2.0,83.0,46.0,28.0,15.0,13.0,8.0,14.0,2.0,7445.0,59.0,830.0
1521,2017-520,Roland Garros,Clay,128,G,20170529,196,104918,1.0,,Andy Murray,R,190.0,GBR,30.0396988364,105223,29.0,,Juan Martin Del Potro,R,198.0,ARG,28.6789869952,7-6(8) 7-5 6-0,5,R32,173.0,5.0,3.0,102.0,58.0,40.0,27.0,15.0,7.0,9.0,6.0,4.0,108.0,66.0,43.0,14.0,15.0,11.0,17.0,1.0,10370.0,30.0,1325.0
1522,2017-520,Roland Garros,Clay,128,G,20170529,197,111575,,,Karen Khachanov,R,,RUS,21.021218343599998,104545,21.0,,John Isner,R,206.0,USA,32.090349076,7-6(1) 6-3 6-7(5) 7-6(3),5,R32,180.0,8.0,8.0,147.0,71.0,64.0,47.0,23.0,4.0,4.0,14.0,2.0,138.0,91.0,71.0,27.0,22.0,5.0,6.0,53.0,896.0,22.0,2020.0
1523,2017-520,Roland Garros,Clay,128,G,20170529,198,104269,,,Fernando Verdasco,L,188.0,ESP,33.5359342916,104655,22.0,,Pablo Cuevas,R,180.0,URU,31.405886379200002,6-2 6-1 6-3,5,R32,93.0,2.0,5.0,72.0,48.0,36.0,13.0,12.0,6.0,8.0,0.0,7.0,75.0,38.0,18.0,12.0,12.0,6.0,14.0,37.0,1085.0,23.0,1865.0
1524,2017-520,Roland Garros,Clay,128,G,20170529,199,105453,8.0,,Kei Nishikori,R,178.0,JPN,27.4140999316,111202,,,Hyeon Chung,R,,KOR,21.0266940452,7-5 6-4 6-7(4) 0-6 6-4,5,R32,231.0,7.0,3.0,161.0,94.0,67.0,35.0,25.0,11.0,17.0,7.0,4.0,163.0,89.0,67.0,34.0,25.0,8.0,14.0,9.0,3650.0,67.0,781.0
1526,2017-520,Roland Garros,Clay,128,G,20170529,201,104792,15.0,,Gael Monfils,R,193.0,FRA,30.7405886379,104755,24.0,,Richard Gasquet,R,185.0,FRA,30.945927447,7-6(5) 5-7 4-3 RET,5,R32,144.0,4.0,3.0,92.0,65.0,50.0,15.0,16.0,0.0,2.0,2.0,3.0,114.0,72.0,47.0,25.0,15.0,9.0,11.0,16.0,2365.0,25.0,1605.0
1527,2017-520,Roland Garros,Clay,128,G,20170529,202,104731,,,Kevin Anderson,R,203.0,RSA,31.0308008214,106378,,,Kyle Edmund,R,,GBR,22.3874058864,6-7(6) 7-6(4) 5-7 6-1 6-4,5,R32,238.0,24.0,2.0,161.0,105.0,82.0,35.0,27.0,1.0,2.0,4.0,6.0,167.0,92.0,69.0,41.0,26.0,12.0,15.0,56.0,845.0,49.0,933.0
1528,2017-520,Roland Garros,Clay,128,G,20170529,203,105227,7.0,,Marin Cilic,R,198.0,CRO,28.6652977413,103852,,,Feliciano Lopez,L,188.0,ESP,35.6878850103,6-1 6-3 6-3,5,R32,107.0,8.0,5.0,82.0,38.0,26.0,27.0,13.0,5.0,7.0,1.0,2.0,70.0,43.0,24.0,7.0,12.0,5.0,12.0,8.0,3765.0,36.0,1115.0
1529,2017-520,Roland Garros,Clay,128,G,20170529,204,105683,5.0,,Milos Raonic,R,196.0,CAN,26.4202600958,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,33.9849418207,6-1 1-0 RET,5,R32,28.0,5.0,1.0,19.0,14.0,13.0,3.0,4.0,0.0,0.0,1.0,6.0,29.0,14.0,7.0,5.0,4.0,2.0,5.0,6.0,4450.0,153.0,372.0
1530,2017-520,Roland Garros,Clay,128,G,20170529,205,105807,20.0,,Pablo Carreno Busta,R,188.0,ESP,25.880903490799998,105777,11.0,,Grigor Dimitrov,R,188.0,BUL,26.0369609856,7-5 6-3 6-4,5,R32,138.0,0.0,3.0,97.0,62.0,43.0,21.0,16.0,6.0,8.0,14.0,5.0,103.0,55.0,38.0,21.0,15.0,6.0,11.0,21.0,2045.0,13.0,2900.0
1531,2017-520,Roland Garros,Clay,128,G,20170529,206,105138,17.0,,Roberto Bautista Agut,R,183.0,ESP,29.1225188227,106210,,,Jiri Vesely,L,,CZE,23.8850102669,6-3 6-4 6-3,5,R32,122.0,4.0,4.0,89.0,54.0,35.0,22.0,14.0,2.0,4.0,5.0,6.0,80.0,43.0,27.0,16.0,14.0,9.0,15.0,18.0,2155.0,57.0,840.0
1532,2017-520,Roland Garros,Clay,128,G,20170529,207,104745,4.0,,Rafael Nadal,L,185.0,ESP,30.9869952088,105932,,,Nikoloz Basilashvili,R,185.0,RUS,25.2621492129,6-0 6-1 6-0,5,R32,90.0,3.0,0.0,53.0,29.0,22.0,19.0,10.0,3.0,3.0,1.0,2.0,65.0,48.0,19.0,5.0,9.0,8.0,16.0,4.0,5375.0,63.0,811.0
1533,2017-520,Roland Garros,Clay,128,G,20170529,208,106233,6.0,,Dominic Thiem,R,185.0,AUT,23.7344284736,105449,25.0,,Steve Johnson,R,188.0,USA,27.427789185500004,6-1 7-6(4) 6-3,5,R32,123.0,10.0,4.0,80.0,54.0,47.0,17.0,14.0,3.0,4.0,5.0,1.0,118.0,72.0,47.0,17.0,14.0,11.0,15.0,7.0,4145.0,26.0,1565.0
1535,2017-520,Roland Garros,Clay,128,G,20170529,210,105077,19.0,,Albert Ramos,L,188.0,ESP,29.363449692,106298,16.0,,Lucas Pouille,R,185.0,FRA,23.2607802875,6-2 3-6 5-7 6-2 6-1,5,R32,221.0,2.0,6.0,151.0,94.0,59.0,34.0,22.0,11.0,15.0,6.0,9.0,156.0,89.0,62.0,27.0,22.0,11.0,19.0,20.0,2065.0,17.0,2320.0
1536,2017-520,Roland Garros,Clay,128,G,20170529,211,104925,2.0,,Novak Djokovic,R,188.0,SRB,30.0205338809,106043,,,Diego Sebastian Schwartzman,R,170.0,ARG,24.783025325100002,5-7 6-3 3-6 6-1 6-1,5,R32,198.0,7.0,1.0,114.0,80.0,62.0,19.0,22.0,3.0,7.0,4.0,5.0,153.0,92.0,57.0,24.0,22.0,13.0,21.0,2.0,7445.0,41.0,1005.0
1537,2017-520,Roland Garros,Clay,128,G,20170529,212,104918,1.0,,Andy Murray,R,190.0,GBR,30.0396988364,111575,,,Karen Khachanov,R,,RUS,21.021218343599998,6-3 6-4 6-4,5,R16,124.0,5.0,1.0,81.0,53.0,37.0,21.0,15.0,0.0,2.0,1.0,6.0,79.0,46.0,30.0,17.0,14.0,4.0,9.0,1.0,10370.0,53.0,896.0
1538,2017-520,Roland Garros,Clay,128,G,20170529,213,105453,8.0,,Kei Nishikori,R,178.0,JPN,27.4140999316,104269,,,Fernando Verdasco,L,188.0,ESP,33.5359342916,0-6 6-4 6-4 6-0,5,R16,154.0,4.0,2.0,112.0,59.0,37.0,25.0,16.0,8.0,13.0,3.0,6.0,109.0,77.0,48.0,12.0,16.0,10.0,17.0,9.0,3650.0,37.0,1085.0
1540,2017-520,Roland Garros,Clay,128,G,20170529,215,105227,7.0,,Marin Cilic,R,198.0,CRO,28.6652977413,104731,,,Kevin Anderson,R,203.0,RSA,31.0308008214,6-3 3-0 RET,5,R16,48.0,4.0,2.0,32.0,17.0,14.0,7.0,6.0,0.0,1.0,0.0,1.0,33.0,16.0,7.0,7.0,6.0,0.0,4.0,8.0,3765.0,56.0,845.0
